sentiment,text,sentiment_label,timestamp,platform,geolocation,label,predicted_label,predicted_sentiment,prob_negative,prob_neutral,prob_positive,confidence,sentiment_score
0,Can the prime minister really believe his own nonsense on climate change?,Neutral,2026-05-07 18:00:00,Twitter,Unknown,1,2,Positive,0.13257165,0.0024468221,0.86498153,0.86498153,0.7324099
1,Yeah it's called climate change,Positive,2025-08-09 15:00:00,Twitter,Unknown,2,2,Positive,0.0004643564,0.0027968108,0.99673885,0.99673885,0.9962745
1,New post: From the Holy Father to Every Father: Our Kids Need Us to Act on Climate Change,Positive,2026-01-27 23:00:00,Twitter,Unknown,2,2,Positive,0.00018186505,0.00027880588,0.9995394,0.9995394,0.9993575
1,my friends are out clubbing in the city meanwhile im at home getting sad about global warming,Positive,2025-08-26 17:00:00,Twitter,Unknown,2,1,Neutral,0.0021444224,0.89514613,0.10270937,0.89514613,0.10056494
0,"No, Bill Nye is Not Debating Sarah Palin on Climate Change #nye",Neutral,2026-04-30 18:00:00,Twitter,Unknown,1,2,Positive,0.0027678309,0.11740171,0.8798305,0.8798305,0.8770627
0,"As far as I can tell, nobody other than the journalist is claiming this to be due to global warming!",Neutral,2024-05-29 19:00:00,Twitter,Unknown,1,0,Negative,0.9636478,0.035421353,0.0009308768,0.9636478,-0.9627169
1,"Indian border guards join hands to fight global warming, plants 400,000 saplings within 30 minutes",Positive,2026-02-09 07:00:00,Twitter,Unknown,2,2,Positive,0.00017879538,0.00077053206,0.9990507,0.9990507,0.99887186
1,"Are we going to pretend climate change isn't a real thing, focusing on just 'our America' & 'making it great again'?",Positive,2024-02-24 02:00:00,Twitter,Unknown,2,2,Positive,0.00042461517,0.0005925763,0.9989827,0.9989827,0.9985581
1,'Climate Change Is Doing Something Horrifying To Wine' Yes #science #feedly #wine #alcohol,Positive,2026-04-26 14:00:00,Twitter,Unknown,2,2,Positive,0.0001777738,0.00038207605,0.99944013,0.99944013,0.99926233
0,Trump just dropped climate change as a national security threat. I'm not sure if this was the right move or not sâ€¦,Neutral,2025-05-25 17:00:00,Twitter,Unknown,1,2,Positive,0.00016541245,0.0026791147,0.9971554,0.9971554,0.99699
1,The only people who think it's 'insensitive' to talk about global warming after Irma are climate change deniers,Positive,2025-04-12 11:00:00,Twitter,Unknown,2,2,Positive,0.00016385855,0.0016332413,0.9982029,0.9982029,0.99803907
0,astro highcut behind video: released depression: cancelled climate change: ended war: finished wig: flew,Neutral,2025-06-16 11:00:00,Twitter,Unknown,1,1,Neutral,0.0008782789,0.9983814,0.0007404337,0.9983814,-0.00013784523
0,#jobs4u #jobs Business Council on Climate Change SunShares Manager #business,Neutral,2026-04-27 00:00:00,Twitter,Unknown,1,1,Neutral,0.00065119937,0.9939454,0.005403384,0.9939454,0.0047521847
1,Trump & Brexiters = the false promise of doing away with a major fear/inconvenience: climate change deniers 1 & all.,Positive,2024-02-17 06:00:00,Twitter,Unknown,2,2,Positive,0.0002584544,0.0008123742,0.9989292,0.9989292,0.99867076
1,Scientists say these 9 cities are likely to escape major climate change threats. Can you guess where they are?,Positive,2024-01-11 15:00:00,Twitter,Unknown,2,2,Positive,0.00035124246,0.0011000127,0.9985487,0.9985487,0.99819744
1,At a book launch of Imagine 2020. An EU funded transnational programme that looked at art and climate change.,Positive,2026-01-24 11:00:00,Twitter,Unknown,2,2,Positive,0.00018414183,0.0025808485,0.997235,0.997235,0.9970509
0,It's 12 C in mid January and I smell garbage juice! I love global warming. Caw!,Neutral,2025-07-14 02:00:00,Twitter,Unknown,1,1,Neutral,0.026488854,0.8145458,0.15896529,0.8145458,0.13247643
0,trump when hillary says global warming is real #debates,Neutral,2026-06-12 20:00:00,Twitter,Unknown,1,1,Neutral,0.00041842271,0.99539536,0.004186235,0.99539536,0.0037678122
-1,LOOOOOOL. Claiming climate change (due to human co2) is scientific is the most laughable thing to ever come about.,Negative,2025-03-08 09:00:00,Twitter,Unknown,0,0,Negative,0.64050424,0.005453624,0.35404214,0.64050424,-0.2864621
1,"David Bookbinder in : Obama had a chance to really fight climate change, and he blew it",Positive,2024-12-07 07:00:00,Twitter,Unknown,2,2,Positive,0.00021201314,0.00045348026,0.9993345,0.9993345,0.9991225
1,"wait...it seems as if he at least he BELIEVES in the idea of global warming as a problem, I think that's the first step in rehab",Positive,2024-08-22 19:00:00,Twitter,Unknown,2,2,Positive,0.00033796398,0.0038895728,0.9957724,0.9957724,0.99543446
1,"Meanwhile, Senate Republicans are lobbing softball questions at Trump's climate change denying EPA nominee.",Positive,2024-06-27 18:00:00,Twitter,Unknown,2,2,Positive,0.00020952999,0.00034886063,0.99944156,0.99944156,0.99923205
0,my favorite is still the China made up climate change tweet.,Neutral,2024-02-22 13:00:00,Twitter,Unknown,1,2,Positive,0.004580266,0.006075118,0.98934454,0.98934454,0.9847643
0,"But, I thought global warming was caused by cow farts? ðŸ™ŠðŸ¤”",Neutral,2025-06-23 13:00:00,Twitter,Unknown,1,1,Neutral,0.0022343046,0.9973098,0.00045593028,0.9973098,-0.0017783743
1,What the hell they putting in the water in Atlanta? Why the hell the fish look like this? I hate global warming,Positive,2025-04-07 23:00:00,Twitter,Unknown,2,2,Positive,0.011170937,0.4486543,0.5401747,0.5401747,0.5290038
1,#TBT to when we had a president who believed in climate change and wasn't an international disgrace,Positive,2025-01-20 20:00:00,Twitter,Unknown,2,2,Positive,0.00017568862,0.0006062208,0.9992181,0.9992181,0.9990424
1,also the head of your EPA doesn't knowledge man-made climate change,Positive,2024-10-25 10:00:00,Twitter,Unknown,2,2,Positive,0.006120244,0.007553648,0.9863261,0.9863261,0.98020583
1,'You and your friends will die of old age and I'm gonna die from climate change' thx #DNCChair,Positive,2024-02-26 13:00:00,Twitter,Unknown,2,2,Positive,0.00021451521,0.0003410597,0.9994444,0.9994444,0.9992299
1,"“Climate change is real...let's not take this planet for granted.' Thank you, . #ActOnClimate #Oscars",Positive,2026-04-19 09:00:00,Twitter,Unknown,2,2,Positive,0.00024405711,0.00025240803,0.9995035,0.9995035,0.9992594
1,POPE FRANCIS DROPPED THE HAMMER ON CLIMATE CHANGE AT THE WHITE HOUSE.,Positive,2026-02-20 12:00:00,Twitter,Unknown,2,1,Neutral,0.042496804,0.7610501,0.19645312,0.7610501,0.15395632
0,Dark Fang #3 - A vampire fights climate change by literally attacking the fossil fuel industry.,Neutral,2025-09-28 15:00:00,Twitter,Unknown,1,1,Neutral,0.0014945475,0.54133236,0.45717305,0.54133236,0.4556785
-1,So-called climate change experts said Arctic sea ice would melt entirely by September 2016 - they were wrong.,Negative,2026-06-16 19:00:00,Twitter,Unknown,0,0,Negative,0.99179333,0.0016439923,0.0065625934,0.99179333,-0.98523074
1,"From . The connection if Russia, EPA and the global warming denial",Positive,2024-09-07 22:00:00,Twitter,Unknown,2,2,Positive,0.00023641963,0.008742003,0.9910216,0.9910216,0.9907852
1,Michael Bloomberg and Mark Carney: How to make a profit from defeating climate change | Opinion | The Guardian,Positive,2024-05-21 22:00:00,Twitter,Unknown,2,2,Positive,0.0001878302,0.00037927533,0.99943286,0.99943286,0.99924505
1,"Emails and pussy grabbing were discussed at Debates. Nothing on climate change, SS and Medicare.",Positive,2024-03-12 23:00:00,Twitter,Unknown,2,1,Neutral,0.008384127,0.97553307,0.016082786,0.97553307,0.007698659
0,"This, from the author of Global Warming for Dummies.",Neutral,2026-06-15 11:00:00,Twitter,Unknown,1,2,Positive,0.0014778923,0.027764246,0.97075784,0.97075784,0.96927994
1,Harvey is what climate change looks like in a world that decides it doesn’t want to take climate change seriously.,Positive,2025-03-22 05:00:00,Twitter,Unknown,2,2,Positive,0.00013848055,0.00047145953,0.99939,0.99939,0.99925154
0,How hot are you on global warming? Try our climate change quiz,Neutral,2024-06-28 19:00:00,Twitter,Unknown,1,1,Neutral,0.0026213725,0.99588877,0.0014899161,0.99588877,-0.0011314563
0,'Sundance filmgoers warn of ‘global warming’ impacts. Warn 'criminal’ deniers: ‘We are coming for you’',Neutral,2024-07-10 07:00:00,Twitter,Unknown,1,2,Positive,0.026262837,0.008362789,0.96537435,0.96537435,0.93911153
0,"if u ask me ? I say this is global warming position in real world ,as was ,in ranges are different ,trans eural ,India ,africa",Neutral,2025-03-18 12:00:00,Twitter,Unknown,1,1,Neutral,0.001970904,0.99690276,0.001126303,0.99690276,-0.00084460096
1,Refining the climate science will be essential for firms' ability to adapt to global warming via,Positive,2024-04-27 02:00:00,Twitter,Unknown,2,2,Positive,0.00015222875,0.001044228,0.9988035,0.9988035,0.99865127
1,"We need someone that is going to take on climate change, not profit from the destruction of our environment, like my opâ€¦",Positive,2026-01-02 15:00:00,Twitter,Unknown,2,2,Positive,0.00019533238,0.00038828576,0.99941635,0.99941635,0.999221
0,Leonardo DiCaprio the guy UN chose for global warming Ain't seen often on social media He doesn't transmit STD Still he isn't seen,Neutral,2024-03-08 11:00:00,Twitter,Unknown,1,1,Neutral,0.00096943433,0.99838066,0.0006499645,0.99838066,-0.00031946984
1,Soon to be broadcasting clean coal and climate change denial documentaries 24*7.,Positive,2024-08-17 06:00:00,Twitter,Unknown,2,2,Positive,0.00018359946,0.00045264035,0.9993637,0.9993637,0.99918014
1,"Dear Donald Trump, Giving more money to the rich won't help them avoid climate change. It will just make them like,everyone else,die faster.",Positive,2024-02-01 09:00:00,Twitter,Unknown,2,2,Positive,0.00025124906,0.0027003665,0.99704844,0.99704844,0.9967972
1,"Massive forest fires, climate change, and Canadian politicians. An illustration.",Positive,2026-01-31 17:00:00,Twitter,Unknown,2,2,Positive,0.00013250163,0.00060784037,0.99925965,0.99925965,0.99912715
0,Rarity would like to read with other ponies but it didn't matter because of global warming.,Neutral,2026-03-07 05:00:00,Twitter,Unknown,1,1,Neutral,0.0024205542,0.97423303,0.023346458,0.97423303,0.020925904
1,The best talk I've seen on climate change: Sir David Attenborough & Professor Johan Rockstrom,Positive,2024-05-16 07:00:00,Twitter,Unknown,2,2,Positive,0.00026959064,0.036016203,0.96371424,0.96371424,0.96344465
0,Concept: blow up the sun to fix global warming,Neutral,2024-12-13 21:00:00,Twitter,Unknown,1,1,Neutral,0.005160414,0.9941691,0.0006703944,0.9941691,-0.0044900198
1,A climate change solution beneath our feet,Positive,2024-12-19 14:00:00,Twitter,Unknown,2,2,Positive,0.00021662326,0.00028069006,0.99950266,0.99950266,0.99928606
0,"Environment on Flipboard | Climate Change, Ecology and Renewable Energy #Physics",Neutral,2026-05-15 02:00:00,Twitter,Unknown,1,1,Neutral,0.00059034245,0.99263203,0.006777663,0.99263203,0.00618732
-1,"The clouds have lifted, and the full devastation of global warming is now visible.",Negative,2026-05-02 07:00:00,Twitter,Unknown,0,2,Positive,0.00021013134,0.0005559055,0.99923396,0.99923396,0.99902385
1,Africa is one of the most vulnerable regions to climate change but only accounts 2.3% of global Co2 emissions.â€¦,Positive,2025-11-22 00:00:00,Twitter,Unknown,2,2,Positive,0.00025405653,0.0010513412,0.9986946,0.9986946,0.99844056
1,"Republicans believed pizzagate, birtherism & deep state. But mention global warming & suddenly they're all skeptics",Positive,2025-04-03 05:00:00,Twitter,Unknown,2,2,Positive,0.00028569505,0.00087739143,0.99883693,0.99883693,0.99855125
1,I've long been arguing that 'we're all gonna die' is a better term than 'climate change' anyway.,Positive,2024-10-22 21:00:00,Twitter,Unknown,2,1,Neutral,0.0031459206,0.7353527,0.26150137,0.7353527,0.25835544
1,#Election2016 #SNOBS #Rigged #StrongerTogether #Debate climate change is directly related to global terrorism,Positive,2024-03-20 00:00:00,Twitter,Unknown,2,2,Positive,0.00020339168,0.00026980377,0.99952686,0.99952686,0.9993235
1,Norway could be a world leader in green energy. Drilling in the Arctic & worsening global warming is not the way.,Positive,2025-03-08 08:00:00,Twitter,Unknown,2,2,Positive,0.00085868593,0.0008951877,0.9982462,0.9982462,0.9973875
1,EPA Chief Pruitt..sniff too many fumes? Look thru the smog ur making. Climate change is man-made. #climate change,Positive,2024-08-21 05:00:00,Twitter,Unknown,2,2,Positive,0.0023566226,0.0004738206,0.99716955,0.99716955,0.9948129
-1,"â€œI mean, look, it used to not be climate change, it used to be global warming. That wasn't working too well because it was geâ€¦",Negative,2025-11-12 12:00:00,Twitter,Unknown,0,0,Negative,0.99615353,0.0025701842,0.0012762077,0.99615353,-0.99487734
1,"How bad could climate change get? Really, really bad, and really really fast.",Positive,2025-02-14 00:00:00,Twitter,Unknown,2,2,Positive,0.00021332919,0.00039698926,0.99938965,0.99938965,0.9991763
1,"If you were going to be a single-issue voter, not making global warming even worse would be a good issue to choose.",Positive,2024-01-27 13:00:00,Twitter,Unknown,2,2,Positive,0.0008726362,0.031662263,0.96746504,0.96746504,0.96659243
-1,Come on china enough of your global warming conspiracies!!!!,Negative,2024-04-25 23:00:00,Twitter,Unknown,0,0,Negative,0.99616516,0.0028715255,0.0009632795,0.99616516,-0.9952019
-1,global warming being caused by humans is a hoax. Lol the rainforest make up 90% of greenhouse gasses.,Negative,2024-02-24 18:00:00,Twitter,Unknown,0,2,Positive,0.0011074713,0.001025517,0.997867,0.997867,0.99675953
1,It's a Deal! Pact Approved to Stop Global Warming: A deal to attempt to limit the rise in globa... #climatechange,Positive,2026-03-26 02:00:00,Twitter,Unknown,2,2,Positive,0.00022796188,0.0005639542,0.99920815,0.99920815,0.99898016
1,How will climate change alter the ecosystems of the Mediterranean? Read the research: ($),Positive,2024-01-11 00:00:00,Twitter,Unknown,2,2,Positive,0.00011828932,0.00047616076,0.9994055,0.9994055,0.9992872
1,2/2 Habitats Directive trying to preserve in time from decade ago & no account of nature or climate change.,Positive,2024-11-17 17:00:00,Twitter,Unknown,2,2,Positive,0.0051559387,0.0391355,0.9557086,0.9557086,0.9505527
1,"So actually his logic could be that humans don't cause climate change, coals does, or maybe cars do, or cows. Like guns.",Positive,2024-10-14 18:00:00,Twitter,Unknown,2,1,Neutral,0.014930765,0.94864374,0.036425468,0.94864374,0.021494702
1,"With an incoming administration hostile to science and in denial of climate change, this is really, REALLY bad.",Positive,2024-06-16 00:00:00,Twitter,Unknown,2,2,Positive,0.00017061552,0.00031957784,0.9995098,0.9995098,0.9993392
1,"A friend and classmate at , , speaks truth to power about climate change: ������ #RESIST",Positive,2024-09-01 18:00:00,Twitter,Unknown,2,2,Positive,0.00023417435,0.00031013775,0.99945563,0.99945563,0.99922144
1,why do ppl call it 'believing' in climate change this ain't religion bitch science is true with or without ur ignorance,Positive,2024-12-14 01:00:00,Twitter,Unknown,2,2,Positive,0.0005501198,0.00040185373,0.99904805,0.99904805,0.99849796
1,#StrongerTogether #Debate #Rigged #DNCLeak #Iamwithher climate change is directly related to global terrorism,Positive,2024-03-21 13:00:00,Twitter,Unknown,2,2,Positive,0.00021922048,0.0002940376,0.9994867,0.9994867,0.99926746
1,"'Human activity has contributed to [#ClimateChange]' yet Bush wants to phase out all energy subsidies, green or not.",Positive,2026-02-08 03:00:00,Twitter,Unknown,2,2,Positive,0.00033324055,0.0015416509,0.99812514,0.99812514,0.9977919
1,#researchpreneur #Twitter #Futurism It was designed to help the fight against climate change. on futurism,Positive,2025-10-01 10:00:00,Twitter,Unknown,2,2,Positive,0.000106330444,0.0008628082,0.9990308,0.9990308,0.9989245
0,Dry ice will save global warming thanks dayjah,Neutral,2024-09-08 17:00:00,Twitter,Unknown,1,1,Neutral,0.0013458526,0.9873885,0.01126564,0.9873885,0.009919788
1,How next-generation nuclear technologies could help fight climate change,Positive,2024-04-30 06:00:00,Twitter,Unknown,2,2,Positive,0.00014525116,0.00031485365,0.99954,0.99954,0.9993947
0,Definitely not global warming... Did you know it is cold in America??,Neutral,2025-11-28 03:00:00,Twitter,Unknown,1,1,Neutral,0.23868519,0.7464145,0.014900297,0.7464145,-0.2237849
-1,"New study from British scientists: OK, maybe climate change isn’t that dire a threat after all",Negative,2025-04-17 17:00:00,Twitter,Unknown,0,2,Positive,0.00077490014,0.006972559,0.9922525,0.9922525,0.9914776
